11996;Pengeluaran;2013;2;29;8;59;259579.36;215193.89
11997;Pengeluaran;2013;2;29;8;60;630387.14;550171.36
11998;Pengeluaran;2013;2;29;8;61;66714.12;55360.82
11999;Pengeluaran;2013;2;29;8;62;147754.93;118458.85
12000;Pengeluaran;2013;2;29;8;63;58356.28;49218.57
12001;Pengeluaran;2013;2;29;8;64;680173.75;545544.29
12002;Pengeluaran;2013;2;29;8;65;1681241.44;1475882.69
12003;Pengeluaran;2013;2;29;8;66;341712.43;317001.47
12004;Pengeluaran;2013;2;29;8;67;66888.26;58616.68
12005;Pengeluaran;2013;2;29;8;68;1646482.63;1336062.53
12006;Pengeluaran;2013;2;29;8;69;2289400.32;1899521.39
12007;Pengeluaran;2013;2;29;9;56;3208912.15;2646518.84
12008;Pengeluaran;2013;2;29;9;57;293524.75;219470.6
12009;Pengeluaran;2013;2;29;9;58;549209.75;445770.41
12010;Pengeluaran;2013;2;29;9;59;476814.7;377521.86
12011;Pengeluaran;2013;2;29;9;60;818844.55;673937.99
12012;Pengeluaran;2013;2;29;9;61;175131.55;146361.21
12013;Pengeluaran;2013;2;29;9;62;281819.28;216095.6
12014;Pengeluaran;2013;2;29;9;63;117427.15;102380.36
12015;Pengeluaran;2013;2;29;9;64;907569.25;756987.37
12016;Pengeluaran;2013;2;29;9;65;1587496.26;1275139.88
12017;Pengeluaran;2013;2;29;9;66;832547.2;724500.57
12018;Pengeluaran;2013;2;29;9;67;246738.52;218640.33
12019;Pengeluaran;2013;2;29;9;68;9423226.65;7115451.23
12020;Pengeluaran;2013;2;29;9;69;6952343.72;5306513.77
12021;Pengeluaran;2013;2;29;10;56;2956609.94;2533259.88
12022;Pengeluaran;2013;2;29;10;57;155134.57;121128.28
12023;Pengeluaran;2013;2;29;10;58;282459.38;232632.51
12024;Pengeluaran;2013;2;29;10;59;332612.99;268875.57
12025;Pengeluaran;2013;2;29;10;60;965205.85;832291.81
12026;Pengeluaran;2013;2;29;10;61;351078.36;279328.36
12027;Pengeluaran;2013;2;29;10;62;327572.32;261097.97
12028;Pengeluaran;2013;2;29;10;63;109095.25;93922.51
12029;Pengeluaran;2013;2;29;10;64;907786.34;728371.72
12030;Pengeluaran;2013;2;29;10;65;1616333.06;1395214.2
12031;Pengeluaran;2013;2;29;10;66;215196.19;178823.41
12032;Pengeluaran;2013;2;29;10;67;352006.86;313961.47
12033;Pengeluaran;2013;2;29;10;68;10844800.17;8504311.97
12034;Pengeluaran;2013;2;29;10;69;5656891.42;4494740.91
12035;Pengeluaran;2013;2;29;11;56;1292775.12;1095820.22
12036;Pengeluaran;2013;2;29;11;57;74063.4;58808.67
12037;Pengeluaran;2013;2;29;11;58;202263.07;166604.44
12038;Pengeluaran;2013;2;29;11;59;196415.28;159842.45
12039;Pengeluaran;2013;2;29;11;60;435082.66;346918.42
12040;Pengeluaran;2013;2;29;11;61;60394.4;52191.13
12041;Pengeluaran;2013;2;29;11;62;108274.11;87757.74
12042;Pengeluaran;2013;2;29;11;63;21333.45;17623.77
12043;Pengeluaran;2013;2;29;11;64;568216.1;473100.63
12044;Pengeluaran;2013;2;29;11;65;1417888.69;1190313.46
12045;Pengeluaran;2013;2;29;11;66;225149.66;198959.33
12046;Pengeluaran;2013;2;29;11;67;27353.49;22159.52
12047;Pengeluaran;2013;2;29;11;68;985551.3;804995.1
12048;Pengeluaran;2013;2;29;11;69;1781461.11;1438093.42
12049;Pengeluaran;2013;2;29;12;56;5827514.36;4645796.6
12050;Pengeluaran;2013;2;29;12;57;356546.87;294926.46
12051;Pengeluaran;2013;2;29;12;58;581142.14;497502.87
12052;Pengeluaran;2013;2;29;12;59;852776.62;681081.16
12053;Pengeluaran;2013;2;29;12;60;1923457.03;1590221.02
12054;Pengeluaran;2013;2;29;12;61;438956.14;350197.38
12055;Pengeluaran;2013;2;29;12;62;383549.23;306829.72
12056;Pengeluaran;2013;2;29;12;63;171007.24;149316.13
12057;Pengeluaran;2013;2;29;12;64;1833461.99;1409385.19
12058;Pengeluaran;2013;2;29;12;65;4358981.51;3537793.69
12059;Pengeluaran;2013;2;29;12;66;1334829.18;1201878.9
12060;Pengeluaran;2013;2;29;12;67;230414.4;199546.37
12061;Pengeluaran;2013;2;29;12;68;4722105.8;3701094.67
12062;Pengeluaran;2013;2;29;12;69;6280535.41;5033721.52
12063;Pengeluaran;2013;2;29;13;56;1672216.58;1420755.32
12064;Pengeluaran;2013;2;29;13;57;114021.08;84690.45
12065;Pengeluaran;2013;2;29;13;58;295370.2;251851.05
12066;Pengeluaran;2013;2;29;13;59;283297.98;230195.05
12067;Pengeluaran;2013;2;29;13;60;721116.6;599728.41
12068;Pengeluaran;2013;2;29;13;61;145198.49;113665.79
12069;Pengeluaran;2013;2;29;13;62;114958.55;93832.26
12070;Pengeluaran;2013;2;29;13;63;56551.94;50399.1
12071;Pengeluaran;2013;2;29;13;64;708625.86;570505.54
12072;Pengeluaran;2013;2;29;13;65;1844443.62;1549404.3
12073;Pengeluaran;2013;2;29;13;66;167265.65;149969.91
12074;Pengeluaran;2013;2;29;13;67;36645.59;28685.32
12075;Pengeluaran;2013;2;29;13;68;1286164.2;1113924.24
12076;Pengeluaran;2013;2;29;13;69;2044526.97;1690068.23
12077;Pengeluaran;2013;2;29;14;56;3445038.05;2860319.54
12078;Pengeluaran;2013;2;29;14;57;353408.07;257258.26
12079;Pengeluaran;2013;2;29;14;58;634757.28;504716.87
12080;Pengeluaran;2013;2;29;14;59;711519.55;544951.71
12081;Pengeluaran;2013;2;29;14;60;1518683.96;1176139.69
12082;Pengeluaran;2013;2;29;14;61;326237.96;262299.36
12083;Pengeluaran;2013;2;29;14;62;259775.7;208017.65
12084;Pengeluaran;2013;2;29;14;63;118833.45;96131.2
12085;Pengeluaran;2013;2;29;14;64;1011692.18;811584.84
12086;Pengeluaran;2013;2;29;14;65;2509902.11;2019174.62
12087;Pengeluaran;2013;2;29;14;66;1063213.25;957704.09
